categ,fold1,fold2,fold3,fold4,fold5,PNG,BYTES
LINE_T,train,train,train,train,train,CTX194901982-1.png,834515
LINE_T,train,train,train,train,train,CTX194901983-1.png,567071
LINE_T,train,train,train,train,train,CTX194901984-1.png,611368
LINE_T,train,dev,train,train,train,CTX194901985-1.png,511277
LINE_T,train,train,train,train,train,CTX194901986-1.png,481806
LINE_T,test,test,test,test,dev,CTX194901987-1.png,446885
LINE_T,train,train,train,train,test,CTX194901988-1.png,447147
LINE_T,dev,train,dev,dev,train,CTX194901989-1.png,571392
LINE_T,train,train,train,train,train,CTX194901990-1.png,518529
LINE_T,train,train,train,train,train,CTX194901994-1.png,1714352
LINE_T,train,train,train,train,train,CTX194901995-1.png,483718
LINE_T,train,train,train,train,train,CTX194901996-1.png,551562
LINE_T,train,train,train,train,train,CTX194901997-1.png,477862
LINE_T,train,test,train,train,test,CTX194901998-1.png,489795
LINE_T,train,train,train,dev,train,CTX194901999-1.png,523475
LINE_T,train,dev,train,train,train,CTX194902000-1.png,590605
LINE_T,dev,train,train,train,train,CTX194902001-1.png,565332
LINE_T,test,train,test,test,dev,CTX194902002-1.png,501554
LINE_T,train,train,dev,train,train,CTX194902003-1.png,454927
LINE_T,train,train,train,train,train,CTX194902004-1.png,486716
LINE_T,train,train,train,train,train,CTX194902005-1.png,562749
LINE_T,train,train,train,train,train,CTX194902006-1.png,594185
LINE_T,train,test,train,test,train,CTX194902007-1.png,547128
LINE_T,train,train,train,train,train,CTX194902008-1.png,560866
LINE_T,test,train,test,train,test,CTX194902009-1.png,551468
LINE_T,train,train,dev,train,train,CTX194902010-1.png,573882
LINE_T,dev,dev,train,train,dev,CTX194902074-1.png,780724
LINE_T,train,train,train,train,train,CTX194902075-1.png,542030
LINE_T,train,train,train,dev,train,CTX194902076-1.png,660638
LINE_T,train,train,train,train,train,CTX194902077-1.png,577501
LINE_T,train,train,train,train,train,CTX194902078-1.png,726596
LINE_T,train,train,train,train,train,CTX194902079-1.png,620257
LINE_T,dev,train,train,test,train,CTX194902080-1.png,603177
LINE_T,train,train,train,train,train,CTX194902081-1.png,842304
LINE_T,test,test,train,dev,test,CTX194902082-1.png,761318
LINE_T,train,train,test,train,dev,CTX194902083-1.png,417707
LINE_T,train,train,train,train,train,CTX194902084-1.png,615469
LINE_T,train,dev,dev,train,train,CTX194902085-1.png,1086199
LINE_T,train,train,train,train,train,CTX194902086-1.png,729402
LINE_T,train,train,train,train,train,CTX194902087-1.png,659834
LINE_T,train,train,train,train,train,CTX194902088-1.png,706460
LINE_T,train,train,train,train,train,CTX194902089-1.png,636168
LINE_T,train,test,train,train,train,CTX194902090-1.png,667127
LINE_T,train,train,train,train,train,CTX194902091-1.png,708806
LINE_T,test,train,train,test,test,CTX194902092-1.png,529744
LINE_T,train,train,test,train,train,CTX194902093-1.png,584551
LINE_T,train,train,train,dev,train,CTX194902094-1.png,622372
LINE_T,dev,dev,dev,train,dev,CTX194902095-1.png,610567
LINE_T,train,train,train,train,train,CTX194902096-1.png,725955
LINE_T,train,train,train,train,train,CTX194902097-1.png,533129
LINE_T,train,train,train,train,train,CTX194902098-1.png,631654
LINE_T,train,train,train,train,train,CTX194902099-1.png,584846
LINE_T,train,train,train,train,train,CTX194902100-1.png,643005
LINE_T,train,test,train,train,test,CTX194902101-1.png,789954
LINE_T,dev,train,test,test,train,CTX194902102-1.png,699440
LINE_T,test,dev,dev,train,train,CTX194902103-1.png,551471
LINE_T,train,train,train,train,train,CTX194902104-1.png,542393
LINE_T,train,train,train,dev,dev,CTX194902105-1.png,560068
LINE_T,train,train,train,train,train,CTX194902106-1.png,551771
LINE_T,train,train,train,train,train,CTX194902107-1.png,576142
LINE_T,train,train,train,train,train,CTX194902108-1.png,715858
LINE_T,train,train,train,train,train,CTX194902109-1.png,707406
LINE_T,train,train,dev,train,dev,CTX194902110-1.png,604903
LINE_T,train,dev,test,train,test,CTX194902111-1.png,541847
LINE_T,train,train,train,train,train,CTX194902112-1.png,580962
LINE_T,test,test,train,train,train,CTX194902113-1.png,527991
LINE_T,train,train,train,test,train,CTX194902114-1.png,561617
LINE_T,dev,train,train,dev,train,CTX194902115-1.png,250528
LINE_T,train,train,train,train,train,CTX194902116-1.png,549246
LINE_T,train,train,train,train,train,CTX194902117-1.png,607744
LINE_T,train,train,train,train,train,CTX194902118-1.png,589819
LINE_T,train,train,train,train,train,CTX194902119-1.png,585472
LINE_T,train,test,train,train,train,CTX194902120-1.png,952990
LINE_T,train,train,train,train,dev,CTX194902142-1.png,869893
LINE_T,dev,dev,dev,test,test,CTX194902143-1.png,648378
LINE_T,train,train,test,train,train,CTX194902144-1.png,748993
LINE_T,test,train,train,train,train,CTX194902145-1.png,517472
LINE_T,train,train,train,dev,train,CTX194902146-1.png,739960
LINE_T,train,train,train,train,train,CTX194902147-1.png,249114
LINE_T,train,train,train,train,train,CTX194902148-1.png,169796
LINE_T,train,train,train,train,train,CTX194902149-1.png,51191
LINE_T,train,train,train,train,train,CTX194902150-1.png,588258
LINE_T,test,dev,train,train,train,CTX194902151-1.png,516465
LINE_T,train,test,train,train,test,CTX194902152-1.png,646084
LINE_T,train,train,train,train,dev,CTX194902154-1.png,766049
LINE_T,train,train,test,test,train,CTX194902156-1.png,1054407
LINE_T,train,train,dev,dev,train,CTX194902157-1.png,2385056
LINE_T,train,train,train,train,train,CTX194902158-1.png,465951
LINE_T,dev,train,train,train,train,CTX194902159-1.png,1564437
LINE_T,train,train,train,train,train,CTX194902160-1.png,510479
LINE_T,train,train,train,train,train,CTX194902161-1.png,873896
LINE_T,train,train,train,train,train,CTX194902162-1.png,653147
LINE_T,train,train,train,train,train,CTX194902163-1.png,532380
LINE_T,test,train,train,train,train,CTX194902164-1.png,586726
LINE_T,train,dev,test,test,test,CTX194902165-1.png,3659400
LINE_T,dev,train,train,dev,train,CTX194902166-1.png,519717
LINE_T,train,test,dev,train,dev,CTX194902167-1.png,515170
LINE_T,train,train,train,train,train,CTX194902168-1.png,471379
LINE_T,train,train,train,train,train,CTX194902169-1.png,555592
LINE_T,train,train,train,train,train,CTX194902170-1.png,501156
LINE_T,train,train,train,train,train,CTX194902171-1.png,485791
LINE_T,train,train,train,train,train,CTX194902172-1.png,612783
LINE_T,train,dev,test,train,train,CTX194902173-1.png,541017
LINE_T,train,train,train,train,dev,CTX194902174-1.png,554583
LINE_T,train,test,train,dev,train,CTX194902175-1.png,543522
LINE_T,test,train,dev,test,train,CTX194902176-1.png,453114
LINE_T,train,train,train,train,test,CTX194902177-1.png,474454
LINE_T,dev,train,train,train,train,CTX194902178-1.png,480702
LINE_T,train,train,train,train,train,CTX194902179-1.png,108144
LINE_T,train,train,train,train,train,CTX194902180-1.png,100208
LINE_T,train,train,train,train,train,CTX194902184-1.png,485812
LINE_T,train,train,train,train,train,CTX194902185-1.png,457747
LINE_T,dev,train,train,train,train,CTX194902186-1.png,504468
LINE_T,test,train,test,train,train,CTX194902187-1.png,675552
LINE_T,train,train,train,train,train,CTX194902188-1.png,546592
LINE_T,train,test,train,test,dev,CTX194902189-1.png,222145
LINE_T,train,train,dev,train,train,CTX194902190-1.png,224751
LINE_T,train,dev,train,dev,test,CTX194902204-1.png,1196579
LINE_T,train,train,train,train,train,CTX194902212-1.png,709193
LINE_T,train,train,train,train,train,CTX194902213-1.png,564998
LINE_T,train,train,train,train,train,CTX194902214-1.png,539482
LINE_T,train,train,train,train,train,CTX194902219-1.png,642358
LINE_T,train,test,test,train,train,CTX194902220-1.png,500100
LINE_T,dev,train,train,train,train,CTX194902221-1.png,515327
LINE_T,test,train,train,test,test,CTX194902222-1.png,674324
LINE_T,train,train,dev,train,dev,CTX194902223-1.png,771733
LINE_T,train,dev,train,train,train,CTX194902224-1.png,606529
LINE_T,train,train,train,dev,train,CTX194902226-1.png,762109
LINE_T,train,train,train,train,train,CTX194902227-1.png,803541
LINE_T,train,train,train,train,train,CTX194902228-1.png,693281
LINE_T,train,train,train,train,train,CTX194902229-1.png,539102
LINE_T,train,train,train,train,train,CTX194902230-1.png,622203
LINE_T,train,train,train,train,train,CTX194902231-1.png,719272
LINE_T,train,train,test,dev,train,CTX194902232-1.png,1699693
LINE_T,train,test,train,train,dev,CTX194902233-1.png,519877
LINE_T,test,train,train,test,test,CTX194902234-1.png,507436
LINE_T,dev,train,train,train,train,CTX194902235-1.png,563436
LINE_T,train,dev,dev,train,train,CTX194902236-1.png,844790
LINE_T,train,train,train,train,train,CTX194902237-1.png,553449
LINE_T,train,train,train,train,train,CTX194902238-1.png,589400
LINE_T,train,train,train,train,train,CTX194902239-1.png,603618
LINE_T,train,train,train,train,train,CTX194902240-1.png,545303
LINE_T,train,test,train,train,train,CTX194902241-1.png,719912
LINE_T,test,dev,test,test,train,CTX194902242-1.png,494722
LINE_T,train,train,train,train,train,CTX194902243-1.png,540785
LINE_T,dev,train,train,train,dev,CTX194902244-1.png,654160
LINE_T,train,train,train,train,test,CTX194902245-1.png,537548
LINE_T,train,train,train,train,train,CTX194902246-1.png,525868
LINE_T,train,train,dev,dev,train,CTX194902247-1.png,639177
LINE_T,train,train,train,train,train,CTX194902248-1.png,636300
LINE_T,train,train,train,train,train,CTX194902249-1.png,799339
LINE_T,train,train,train,train,train,CTX194902250-1.png,235801
LINE_T,train,train,train,train,train,CTX194902255-1.png,205856
LINE_T,test,dev,train,test,dev,CTX194902256-1.png,249975
LINE_T,dev,train,test,dev,test,CTX194902257-1.png,193821
LINE_T,train,test,train,train,train,CTX194902258-1.png,221514
LINE_T,train,train,dev,train,train,CTX194902259-1.png,215458
LINE_T,train,train,train,train,train,CTX194902260-1.png,206955
LINE_T,train,train,train,train,train,CTX194902261-1.png,241014
LINE_T,train,train,train,train,train,CTX194902262-1.png,179216
LINE_T,train,train,train,train,train,CTX194902263-1.png,211640
LINE_T,train,train,train,train,train,CTX194902264-1.png,211014
LINE_T,train,train,train,train,train,CTX194902265-1.png,2953919
LINE_T,test,train,test,dev,train,CTX194902266-1.png,4241606
LINE_T,train,dev,train,train,train,CTX194902267-1.png,1299286
LINE_T,train,test,train,test,dev,CTX194902268-1.png,2116817
LINE_T,train,train,dev,train,test,CTX194902269-1.png,514109
LINE_T,dev,train,train,train,train,CTX194902270-1.png,520272
LINE_T,train,train,train,train,train,CTX194902277-1.png,494765
LINE_T,train,train,train,train,train,CTX194902278-1.png,582958
LINE_T,train,train,train,train,train,CTX194902279-1.png,618000
LINE_T,train,train,train,train,train,CTX194902280-1.png,402188
LINE_T,train,dev,train,train,test,CTX194902281-1.png,826459
LINE_T,train,train,train,train,train,CTX194902282-1.png,554203
LINE_T,dev,train,train,train,train,CTX194902283-1.png,802833
LINE_T,train,train,dev,train,train,CTX194902284-1.png,779215
LINE_T,test,test,test,test,train,CTX194902285-1.png,459615
LINE_T,train,train,train,dev,dev,CTX194902286-1.png,622814
LINE_T,train,train,train,train,train,CTX194902287-1.png,550554
LINE_T,train,train,train,train,train,CTX194902288-1.png,561681
LINE_T,train,train,train,train,train,CTX194902289-1.png,533119
LINE_T,train,train,train,train,train,CTX194902290-1.png,594576
LINE_T,train,test,dev,train,test,CTX194902291-1.png,597911
LINE_T,train,train,train,train,train,CTX194902292-1.png,495998
LINE_T,train,train,train,test,train,CTX194902293-1.png,664922
LINE_T,test,train,train,train,dev,CTX194902403-1.png,1292530
LINE_T,train,train,train,dev,train,CTX194902404-1.png,921611
LINE_T,dev,dev,test,train,train,CTX194902405-1.png,555540
LINE_T,train,train,train,train,train,CTX194902406-1.png,748845
LINE_T,train,train,train,train,train,CTX194902407-1.png,629305
LINE_T,train,train,train,train,train,CTX194902408-1.png,478369
LINE_T,train,train,train,train,train,CTX194902409-1.png,537952
LINE_T,train,train,dev,train,train,CTX194902410-1.png,975476
LINE_T,train,train,train,train,train,CTX194902411-1.png,521536
LINE_T,train,train,test,train,train,CTX194902412-1.png,448107
LINE_T,dev,test,train,test,test,CTX194902413-1.png,454624
LINE_T,test,train,train,dev,dev,CTX194902414-1.png,412010
LINE_T,train,dev,train,train,train,CTX194902415-1.png,275391
LINE_T,train,train,train,train,train,CTX194902416-1.png,172689
LINE_T,train,train,train,train,train,CTX194902417-1.png,231433
LINE_T,train,train,train,train,train,CTX194902418-1.png,249423
LINE_T,train,train,train,train,train,CTX194902419-1.png,2739794
LINE_T,train,train,test,train,train,CTX194902420-1.png,558078
LINE_T,train,test,train,dev,train,CTX194902421-1.png,567231
LINE_T,train,train,train,train,dev,CTX194902422-1.png,659944
LINE_T,train,train,dev,train,test,CTX194902423-1.png,543562
LINE_T,test,dev,train,train,train,CTX194902424-1.png,608680
LINE_T,dev,train,train,test,train,CTX194902425-1.png,2044505
LINE_T,train,train,train,train,train,CTX194902426-1.png,539318
LINE_T,train,train,train,train,train,CTX194902427-1.png,562155
LINE_T,train,train,train,train,train,CTX194902428-1.png,479508
LINE_T,train,train,train,train,train,CTX194902429-1.png,522912
LINE_T,train,dev,train,train,train,CTX194902430-1.png,226047
LINE_T,dev,train,train,dev,train,CTX194902431-1.png,721150
LINE_T,train,test,train,train,train,CTX194902432-1.png,786892
LINE_T,test,train,test,train,test,CTX194902433-1.png,506448
LINE_T,train,train,train,test,dev,CTX194902434-1.png,533166
LINE_T,train,train,dev,train,train,CTX194902435-1.png,1309123
LINE_T,train,train,train,train,train,CTX194902436-1.png,502174
LINE_T,train,train,train,train,train,CTX194902437-1.png,618570
LINE_T,train,train,train,train,train,CTX194902438-1.png,581557
LINE_T,train,train,train,train,train,CTX194902439-1.png,703704
LINE_T,train,train,train,train,train,CTX194902440-1.png,683247
LINE_T,dev,test,train,train,train,CTX194902441-1.png,229071
LINE_T,test,dev,test,test,test,CTX194902442-1.png,587714
LINE_T,train,train,train,dev,train,CTX194902443-1.png,609762
LINE_T,train,train,train,train,train,CTX194902444-1.png,391759
LINE_T,train,train,dev,train,dev,CTX194902445-1.png,302550
LINE_T,train,train,train,train,train,CTX194902446-1.png,297746
LINE_T,train,train,train,train,train,CTX194902447-1.png,352179
LINE_T,train,train,train,train,train,CTX194902448-1.png,238851
LINE_T,train,train,train,train,train,CTX194902449-1.png,254643
LINE_T,train,train,train,train,train,CTX194902450-1.png,609099
LINE_T,test,train,train,train,train,CTX194902451-1.png,553584
LINE_T,dev,train,test,train,test,CTX194902452-1.png,594032
LINE_T,train,test,train,train,train,CTX194902458-1.png,2583456
LINE_T,train,dev,dev,train,train,CTX194902459-1.png,491993
LINE_T,train,train,train,test,dev,CTX194902460-1.png,668987
LINE_T,train,train,train,dev,train,CTX194902461-1.png,534805
LINE_T,train,train,train,train,train,CTX194902462-1.png,494958
LINE_T,train,train,train,train,train,CTX194902463-1.png,480202
LINE_T,train,train,train,train,train,CTX194902464-1.png,556959
LINE_T,train,train,dev,dev,train,CTX194902465-1.png,724868
LINE_T,test,train,train,train,test,CTX194902466-1.png,780127
LINE_T,train,train,train,train,train,CTX194902467-1.png,732576
LINE_T,train,train,train,test,dev,CTX194902468-1.png,527597
LINE_T,dev,test,train,train,train,CTX194902469-1.png,1515449
LINE_T,train,dev,test,train,train,CTX194902470-1.png,2524913
LINE_T,train,train,train,train,train,CTX194902474-1.png,521683
LINE_T,train,train,train,train,train,CTX194902475-1.png,575188
LINE_T,train,train,train,train,train,CTX194902476-1.png,596515
LINE_T,train,train,train,train,train,CTX194902477-1.png,540526
LINE_T,dev,train,train,train,train,CTX194902478-1.png,679535
LINE_T,train,dev,test,test,train,CTX194902479-1.png,541904
LINE_T,train,test,train,train,dev,CTX194902480-1.png,3595303
LINE_T,train,train,dev,train,test,CTX194902481-1.png,535875
LINE_T,test,train,train,train,train,CTX194902482-1.png,464494
LINE_T,train,train,train,dev,train,CTX194902483-1.png,632386
LINE_T,train,train,train,train,train,CTX194902484-1.png,468839
LINE_T,train,train,train,train,train,CTX194902485-1.png,569296
LINE_T,train,train,train,train,train,CTX194902486-1.png,362957
LINE_T,train,train,train,train,train,CTX194902487-1.png,526759
LINE_T,train,train,train,train,train,CTX194902488-1.png,493218
LINE_T,dev,train,test,train,train,CTX194902489-1.png,460001
LINE_T,train,train,dev,dev,train,CTX194902490-1.png,719383
LINE_T,test,train,train,train,dev,CTX194902491-1.png,737841
LINE_T,train,test,train,train,test,CTX194902492-1.png,729097
LINE_T,train,dev,train,test,train,CTX194902493-1.png,98459
LINE_T,train,train,train,train,train,CTX194902494-1.png,830385
LINE_T,train,train,train,train,train,CTX194902495-1.png,590336
LINE_T,train,train,train,train,train,CTX194902496-1.png,704989
LINE_T,train,train,train,train,train,CTX194902497-1.png,528646
LINE_T,train,train,train,train,train,CTX194902498-1.png,619005
LINE_T,train,train,train,train,train,CTX194902499-1.png,501158
